filename,width,height,class,xmin,ymin,xmax,ymax
DSC_6258.jpg,4288,2848,codierte_Marken,4176,827,4239,895
DSC_6258.jpg,4288,2848,codierte_Marken_2,988,1,1114,102
DSC_6258.jpg,4288,2848,uncodierte_Marken,1945,292,1992,355
DSC_6258.jpg,4288,2848,uncodierte_Marken,2064,561,2111,630
DSC_6258.jpg,4288,2848,uncodierte_Marken,2204,636,2248,689
DSC_6258.jpg,4288,2848,uncodierte_Marken,2314,927,2507,1033
DSC_6258.jpg,4288,2848,uncodierte_Marken,2282,720,2376,892
DSC_6258.jpg,4288,2848,uncodierte_Marken,2679,567,2789,708
DSC_6258.jpg,4288,2848,uncodierte_Marken,2720,433,2829,530
DSC_6258.jpg,4288,2848,uncodierte_Marken,2139,380,2214,477
DSC_6258.jpg,4288,2848,uncodierte_Marken,3770,1524,3892,1658
DSC_6258.jpg,4288,2848,uncodierte_Marken,3017,958,3076,1070
DSC_6258.jpg,4288,2848,uncodierte_Marken,2804,1008,2904,1074
DSC_6258.jpg,4288,2848,uncodierte_Marken,1645,227,1714,324
DSC_6258.jpg,4288,2848,uncodierte_Marken,2814,402,2917,555
DSC_6258.jpg,4288,2848,uncodierte_Marken,1561,177,1626,242
DSC_6259.jpg,4288,2848,codierte_Marken,67,283,170,374
DSC_6259.jpg,4288,2848,codierte_Marken,601,458,695,552
DSC_6259.jpg,4288,2848,codierte_Marken,1132,467,1248,561
DSC_6259.jpg,4288,2848,codierte_Marken,1564,452,1676,539
DSC_6259.jpg,4288,2848,codierte_Marken,2170,392,2257,464
DSC_6259.jpg,4288,2848,codierte_Marken,2282,461,2370,561
DSC_6259.jpg,4288,2848,codierte_Marken,2842,467,2929,555
DSC_6259.jpg,4288,2848,codierte_Marken,3526,486,3611,586
DSC_6259.jpg,4288,2848,uncodierte_Marken,1986,611,2173,761
DSC_6259.jpg,4288,2848,uncodierte_Marken,717,392,792,530
DSC_6259.jpg,4288,2848,uncodierte_Marken,926,442,1017,514
DSC_6259.jpg,4288,2848,uncodierte_Marken,1279,389,1457,524
DSC_6259.jpg,4288,2848,uncodierte_Marken,1811,439,2232,561
DSC_6259.jpg,4288,2848,uncodierte_Marken,2348,130,2432,361
DSC_6259.jpg,4288,2848,uncodierte_Marken,2501,417,2814,567
DSC_6259.jpg,4288,2848,uncodierte_Marken,3001,483,3295,539
DSC_6259.jpg,4288,2848,uncodierte_Marken,3676,495,3732,558
DSC_6259.jpg,4288,2848,uncodierte_Marken,3782,505,3836,592
DSC_6259.jpg,4288,2848,uncodierte_Marken,3892,408,4089,583
DSC_6260.jpg,4288,2848,codierte_Marken,1770,145,1848,217
DSC_6260.jpg,4288,2848,codierte_Marken,2267,342,2376,449
DSC_6260.jpg,4288,2848,codierte_Marken,2851,417,2979,514
DSC_6260.jpg,4288,2848,codierte_Marken,3357,445,3464,552
DSC_6260.jpg,4288,2848,codierte_Marken,4039,430,4148,527
DSC_6260.jpg,4288,2848,codierte_Marken,4170,520,4264,624
DSC_6260.jpg,4288,2848,codierte_Marken,2898,299,3001,336
DSC_6260.jpg,4288,2848,uncodierte_Marken,2423,395,2486,427
DSC_6260.jpg,4288,2848,uncodierte_Marken,2414,311,2486,370
DSC_6260.jpg,4288,2848,uncodierte_Marken,1811,502,1879,542
DSC_6260.jpg,4288,2848,uncodierte_Marken,3676,505,3829,574
DSC_6260.jpg,4288,2848,uncodierte_Marken,3757,655,3811,711
DSC_6260.jpg,4288,2848,uncodierte_Marken,3873,724,3951,799
DSC_6260.jpg,4288,2848,uncodierte_Marken,3773,742,3836,805
DSC_6260.jpg,4288,2848,uncodierte_Marken,2570,133,2632,189
DSC_6260.jpg,4288,2848,uncodierte_Marken,4045,533,4101,608
DSC_6260.jpg,4288,2848,uncodierte_Marken,3911,549,3982,617
DSC_6260.jpg,4288,2848,uncodierte_Marken,3007,349,3204,520
DSC_6260.jpg,4288,2848,uncodierte_Marken,3420,345,3470,386
DSC_6260.jpg,4288,2848,uncodierte_Marken,2064,258,2136,417
DSC_6261.jpg,4288,2848,codierte_Marken,92,214,179,277
DSC_6261.jpg,4288,2848,codierte_Marken,604,36,692,133
DSC_6261.jpg,4288,2848,codierte_Marken,2554,761,2695,924
DSC_6261.jpg,4288,2848,codierte_Marken,2286,1542,2376,1655
DSC_6261.jpg,4288,2848,codierte_Marken,2207,1408,2273,1483
DSC_6261.jpg,4288,2848,codierte_Marken,2379,1420,2479,1520
DSC_6261.jpg,4288,2848,codierte_Marken,2279,1652,2382,1717
DSC_6261.jpg,4288,2848,codierte_Marken_2,2395,1561,2495,1670
DSC_6261.jpg,4288,2848,uncodierte_Marken,1614,461,1664,514
DSC_6261.jpg,4288,2848,uncodierte_Marken,1073,205,1126,255
DSC_6261.jpg,4288,2848,uncodierte_Marken,532,24,589,83
DSC_6261.jpg,4288,2848,uncodierte_Marken,2407,711,2454,780
DSC_6261.jpg,4288,2848,uncodierte_Marken,2695,842,2767,942
DSC_6265.jpg,4288,2848,codierte_Marken,39,2030,189,2202
DSC_6265.jpg,4288,2848,codierte_Marken,2920,1452,3104,1589
DSC_6265.jpg,4288,2848,uncodierte_Marken,279,2136,342,2199
DSC_6265.jpg,4288,2848,uncodierte_Marken,317,2083,401,2120
DSC_6265.jpg,4288,2848,uncodierte_Marken,554,2080,607,2127
DSC_6265.jpg,4288,2848,uncodierte_Marken,861,2024,917,2067
DSC_6265.jpg,4288,2848,uncodierte_Marken,1164,1955,1204,2005
DSC_6265.jpg,4288,2848,uncodierte_Marken,1445,1792,1498,1836
DSC_6265.jpg,4288,2848,uncodierte_Marken,1489,1883,1557,1917
DSC_6265.jpg,4288,2848,uncodierte_Marken,1814,1811,1861,1861
DSC_6265.jpg,4288,2848,uncodierte_Marken,2273,1661,2345,1717
DSC_6265.jpg,4288,2848,uncodierte_Marken,2432,1677,2511,1736
DSC_6265.jpg,4288,2848,uncodierte_Marken,2826,1486,2889,1542
DSC_6265.jpg,4288,2848,uncodierte_Marken,3120,1449,3170,1499
DSC_6265.jpg,4288,2848,uncodierte_Marken,2786,1595,2826,1642
DSC_6265.jpg,4288,2848,uncodierte_Marken,2967,1558,3020,1599
DSC_6265.jpg,4288,2848,uncodierte_Marken,3114,1520,3192,1592
DSC_6270.jpg,4288,2848,codierte_Marken,1889,2180,2054,2277
DSC_6270.jpg,4288,2848,codierte_Marken_2,4195,992,4288,1084
DSC_6270.jpg,4288,2848,uncodierte_Marken,1786,2274,1861,2333
DSC_6270.jpg,4288,2848,uncodierte_Marken,1820,2330,1951,2392
DSC_6270.jpg,4288,2848,uncodierte_Marken,2139,2099,2254,2211
DSC_6270.jpg,4288,2848,uncodierte_Marken,2432,2033,2467,2070
DSC_6270.jpg,4288,2848,uncodierte_Marken,3107,1602,3270,1711
DSC_6270.jpg,4288,2848,uncodierte_Marken,2936,1777,2982,1820
DSC_6270.jpg,4288,2848,uncodierte_Marken,2695,1911,2739,1949
DSC_6270.jpg,4288,2848,uncodierte_Marken,3457,1524,3495,1558
DSC_6270.jpg,4288,2848,uncodierte_Marken,3764,1274,3964,1339
DSC_6270.jpg,4288,2848,uncodierte_Marken,4117,1080,4220,1205
DSC_6272.jpg,4288,2848,codierte_Marken,2311,1849,2439,1942
DSC_6272.jpg,4288,2848,uncodierte_Marken,2417,1799,2486,1849
DSC_6272.jpg,4288,2848,uncodierte_Marken,1764,2677,1832,2742
DSC_6272.jpg,4288,2848,uncodierte_Marken,2011,2327,2051,2352
DSC_6272.jpg,4288,2848,uncodierte_Marken,2123,2255,2176,2299
DSC_6272.jpg,4288,2848,uncodierte_Marken,2261,1974,2307,2017
DSC_6272.jpg,4288,2848,uncodierte_Marken,2314,2045,2348,2083
DSC_6272.jpg,4288,2848,uncodierte_Marken,2395,1933,2448,1983
DSC_6272.jpg,4288,2848,uncodierte_Marken,1942,2474,1979,2511
DSC_6272.jpg,4288,2848,uncodierte_Marken,2476,1842,2523,1924
DSC_6273.jpg,4288,2848,codierte_Marken,2026,1745,2148,1855
DSC_6273.jpg,4288,2848,uncodierte_Marken,2120,1686,2179,1749
DSC_6273.jpg,4288,2848,uncodierte_Marken,2136,1839,2232,1920
DSC_6273.jpg,4288,2848,uncodierte_Marken,2004,1855,2073,1914
DSC_6274.jpg,4288,2848,codierte_Marken,1154,1511,1298,1642
DSC_6274.jpg,4288,2848,uncodierte_Marken,1086,1589,1164,1661
DSC_6274.jpg,4288,2848,uncodierte_Marken,1207,1661,1286,1702
DSC_6274.jpg,4288,2848,uncodierte_Marken,1298,1536,1364,1608
DSC_6275.jpg,4288,2848,codierte_Marken,1064,1464,1176,1536
DSC_6275.jpg,4288,2848,codierte_Marken,2932,1983,3036,2102
DSC_6275.jpg,4288,2848,uncodierte_Marken,1020,1492,1070,1536
DSC_6275.jpg,4288,2848,uncodierte_Marken,1051,1552,1104,1608
DSC_6275.jpg,4288,2848,uncodierte_Marken,1167,1499,1239,1558
DSC_6275.jpg,4288,2848,uncodierte_Marken,2851,1961,2939,2036
DSC_6277.jpg,4288,2848,codierte_Marken,1948,2624,2120,2761
DSC_6277.jpg,4288,2848,uncodierte_Marken,1882,2564,1989,2677
DSC_6278.jpg,4288,2848,codierte_Marken,2148,1286,2267,1345
DSC_6278.jpg,4288,2848,uncodierte_Marken,2157,1349,2270,1399
DSC_6279.jpg,4288,2848,codierte_Marken,2414,920,2529,989
DSC_6279.jpg,4288,2848,uncodierte_Marken,2376,864,2479,939
DSC_6280.jpg,4288,2848,codierte_Marken,1942,1617,2129,1730
DSC_6280.jpg,4288,2848,codierte_Marken_2,1,299,92,427
DSC_6280.jpg,4288,2848,uncodierte_Marken,1911,1508,2029,1624
DSC_6281.jpg,4288,2848,codierte_Marken,2167,1364,2286,1470
DSC_6281.jpg,4288,2848,uncodierte_Marken,2114,1333,2176,1389
DSC_6281.jpg,4288,2848,uncodierte_Marken,2107,1449,2195,1520
DSC_6281.jpg,4288,2848,uncodierte_Marken,2276,1458,2320,1495
DSC_6282.jpg,4288,2848,codierte_Marken,151,658,267,764
DSC_6282.jpg,4288,2848,uncodierte_Marken,2082,1920,2198,1999
DSC_6282.jpg,4288,2848,uncodierte_Marken,2120,2017,2242,2111
DSC_6282.jpg,4288,2848,uncodierte_Marken,76,655,145,683
DSC_6282.jpg,4288,2848,uncodierte_Marken,82,752,170,805
DSC_6282.jpg,4288,2848,uncodierte_Marken,242,746,310,793
DSC_6285.jpg,4288,2848,codierte_Marken,1754,1611,1882,1745
DSC_6285.jpg,4288,2848,codierte_Marken,1773,1136,1895,1242
DSC_6285.jpg,4288,2848,codierte_Marken,1917,1261,2036,1374
DSC_6285.jpg,4288,2848,codierte_Marken,2036,1374,2161,1486
DSC_6285.jpg,4288,2848,codierte_Marken,1901,1480,2045,1630
DSC_6285.jpg,4288,2848,codierte_Marken,2167,1489,2307,1608
DSC_6285.jpg,4288,2848,codierte_Marken,2161,1252,2311,1352
DSC_6285.jpg,4288,2848,codierte_Marken,2298,1127,2432,1270
DSC_6285.jpg,4288,2848,codierte_Marken,2307,1605,2451,1745
DSC_6286.jpg,4288,2848,codierte_Marken,1351,649,1448,755
DSC_6286.jpg,4288,2848,codierte_Marken,2148,1583,2251,1720
DSC_6286.jpg,4288,2848,codierte_Marken,3861,1102,3964,1214
DSC_6286.jpg,4288,2848,codierte_Marken,4036,1114,4145,1242
DSC_6286.jpg,4288,2848,codierte_Marken_2,4217,827,4288,907
DSC_6286.jpg,4288,2848,codierte_Marken_2,4251,989,4288,1068
DSC_6286.jpg,4288,2848,codierte_Marken_2,4257,1145,4288,1245
DSC_6286.jpg,4288,2848,codierte_Marken_2,4261,1327,4288,1439
DSC_6286.jpg,4288,2848,codierte_Marken_2,4254,1527,4288,1608
DSC_6286.jpg,4288,2848,uncodierte_Marken,1304,686,1345,749
DSC_6286.jpg,4288,2848,uncodierte_Marken,1336,595,1401,645
DSC_6286.jpg,4288,2848,uncodierte_Marken,1445,627,1495,680
DSC_6286.jpg,4288,2848,uncodierte_Marken,2042,1561,2136,1692
DSC_6288.jpg,4288,2848,codierte_Marken,2264,467,2348,574
DSC_6288.jpg,4288,2848,codierte_Marken,2148,470,2236,564
DSC_6288.jpg,4288,2848,codierte_Marken,2373,480,2417,561
DSC_6288.jpg,4288,2848,codierte_Marken,2167,408,2245,449
DSC_6288.jpg,4288,2848,codierte_Marken_2,2332,408,2426,483
DSC_6292.jpg,4288,2848,codierte_Marken,2061,1314,2167,1417
DSC_6292.jpg,4288,2848,codierte_Marken,1936,1286,2017,1414
DSC_6292.jpg,4288,2848,codierte_Marken,1920,1189,2045,1327
DSC_6292.jpg,4288,2848,codierte_Marken,2095,1177,2226,1295
DSC_6292.jpg,4288,2848,codierte_Marken_2,2198,1283,2251,1383
DSC_6293.jpg,4288,2848,codierte_Marken,2223,1858,2354,1974
DSC_6293.jpg,4288,2848,codierte_Marken,3592,1905,3714,2002
DSC_6293.jpg,4288,2848,codierte_Marken,4089,445,4173,558
DSC_6293.jpg,4288,2848,codierte_Marken,4032,27,4139,127
DSC_6293.jpg,4288,2848,codierte_Marken,4167,133,4264,245
DSC_6293.jpg,4288,2848,codierte_Marken,4186,345,4286,452
DSC_6293.jpg,4288,2848,uncodierte_Marken,2192,1833,2223,1924
DSC_6293.jpg,4288,2848,uncodierte_Marken,2261,1802,2317,1858
DSC_6293.jpg,4288,2848,uncodierte_Marken,2242,1964,2279,2017
DSC_6293.jpg,4288,2848,uncodierte_Marken,3504,1952,3657,2092
DSC_6295.jpg,4288,2848,codierte_Marken,2139,636,2220,720
DSC_6295.jpg,4288,2848,codierte_Marken,2195,983,2282,1070
DSC_6295.jpg,4288,2848,codierte_Marken,2273,880,2379,980
DSC_6295.jpg,4288,2848,codierte_Marken,2236,711,2351,814
DSC_6295.jpg,4288,2848,codierte_Marken,2379,805,2473,880
DSC_6295.jpg,4288,2848,codierte_Marken,2551,608,2657,711
DSC_6295.jpg,4288,2848,codierte_Marken,2470,708,2573,777
DSC_6295.jpg,4288,2848,codierte_Marken,2511,877,2604,974
DSC_6295.jpg,4288,2848,codierte_Marken,2642,964,2739,1061
DSC_6295.jpg,4288,2848,codierte_Marken,1867,2395,1970,2502
DSC_6295.jpg,4288,2848,codierte_Marken,492,2586,626,2689
DSC_6295.jpg,4288,2848,uncodierte_Marken,532,2517,604,2580
DSC_6295.jpg,4288,2848,uncodierte_Marken,436,2592,479,2670
DSC_6295.jpg,4288,2848,uncodierte_Marken,498,2708,564,2758
DSC_6295.jpg,4288,2848,uncodierte_Marken,1801,2470,1895,2592
DSC_6296.jpg,4288,2848,codierte_Marken,7,1483,204,1642
DSC_6296.jpg,4288,2848,uncodierte_Marken,67,1417,148,1483
DSC_6296.jpg,4288,2848,uncodierte_Marken,45,1655,123,1711
DSC_6296.jpg,4288,2848,uncodierte_Marken,1876,1474,2020,1677
DSC_6297.jpg,4288,2848,codierte_Marken,1857,1361,2032,1470
DSC_6297.jpg,4288,2848,codierte_Marken,3754,1583,3964,1795
DSC_6297.jpg,4288,2848,uncodierte_Marken,1861,1483,1936,1552
DSC_6297.jpg,4288,2848,uncodierte_Marken,1920,1289,2004,1345
DSC_6297.jpg,4288,2848,uncodierte_Marken,1801,1327,1867,1402
DSC_6297.jpg,4288,2848,uncodierte_Marken,3698,1686,3807,1814
DSC_6298.jpg,4288,2848,codierte_Marken,917,655,1020,742
DSC_6298.jpg,4288,2848,codierte_Marken,3351,45,3451,180
DSC_6298.jpg,4288,2848,codierte_Marken,3826,302,3942,427
DSC_6298.jpg,4288,2848,codierte_Marken,3764,142,3864,245
DSC_6298.jpg,4288,2848,codierte_Marken,3511,8,3632,117
DSC_6298.jpg,4288,2848,codierte_Marken_2,3715,1,3839,64
DSC_6298.jpg,4288,2848,uncodierte_Marken,951,570,1017,649
DSC_6298.jpg,4288,2848,uncodierte_Marken,845,586,907,652
DSC_6298.jpg,4288,2848,uncodierte_Marken,864,708,926,761
DSC_6299.jpg,4288,2848,codierte_Marken,1604,1233,1751,1355
DSC_6299.jpg,4288,2848,codierte_Marken,1761,1105,1895,1224
DSC_6299.jpg,4288,2848,codierte_Marken,1920,980,2045,1105
DSC_6299.jpg,4288,2848,codierte_Marken,2067,861,2182,980
DSC_6299.jpg,4288,2848,codierte_Marken,2204,742,2314,849
DSC_6299.jpg,4288,2848,codierte_Marken,2057,1124,2182,1236
DSC_6299.jpg,4288,2848,codierte_Marken,2198,1252,2298,1374
DSC_6299.jpg,4288,2848,codierte_Marken,1648,714,1782,858
DSC_6299.jpg,4288,2848,codierte_Marken,1795,855,1911,983
DSC_6301.jpg,4288,2848,codierte_Marken,1820,2349,1926,2452
DSC_6301.jpg,4288,2848,codierte_Marken,1911,2514,2004,2614
DSC_6301.jpg,4288,2848,codierte_Marken,2292,2517,2423,2633
DSC_6301.jpg,4288,2848,codierte_Marken,2145,2583,2254,2711
DSC_6301.jpg,4288,2848,codierte_Marken,1979,2674,2092,2805
DSC_6301.jpg,4288,2848,codierte_Marken,1801,2755,1911,2848
DSC_6302.jpg,4288,2848,codierte_Marken,11,1248,107,1339
DSC_6302.jpg,4288,2848,codierte_Marken,2295,1202,2382,1361
DSC_6302.jpg,4288,2848,codierte_Marken,2073,1261,2201,1395
DSC_6302.jpg,4288,2848,codierte_Marken,2157,1105,2261,1189
DSC_6302.jpg,4288,2848,uncodierte_Marken,4142,58,4204,130
DSC_6304.jpg,4288,2848,codierte_Marken,2139,1364,2267,1492
DSC_6304.jpg,4288,2848,codierte_Marken,1989,1217,2123,1377
DSC_6304.jpg,4288,2848,codierte_Marken,1957,1330,2089,1483
DSC_6304.jpg,4288,2848,codierte_Marken,2220,1183,2323,1352
DSC_6304.jpg,4288,2848,codierte_Marken,682,361,764,455
DSC_6304.jpg,4288,2848,codierte_Marken,817,292,907,389
DSC_6304.jpg,4288,2848,codierte_Marken,1139,370,1220,449
DSC_6304.jpg,4288,2848,codierte_Marken,820,145,898,211
DSC_6304.jpg,4288,2848,codierte_Marken,889,202,976,274
DSC_6304.jpg,4288,2848,codierte_Marken,1245,145,1339,214
DSC_6304.jpg,4288,2848,codierte_Marken,1098,199,1198,267
DSC_6304.jpg,4288,2848,codierte_Marken,973,258,1054,330
DSC_6304.jpg,4288,2848,codierte_Marken,1036,299,1142,386
DSC_6304.jpg,4288,2848,uncodierte_Marken,3807,224,3889,311
DSC_6304.jpg,4288,2848,uncodierte_Marken,4007,324,4051,395
DSC_6304.jpg,4288,2848,uncodierte_Marken,4179,439,4242,520
DSC_6304.jpg,4288,2848,uncodierte_Marken,3611,114,3707,217
DSC_6306.jpg,4288,2848,codierte_Marken,1789,1202,1942,1342
DSC_6306.jpg,4288,2848,codierte_Marken,1607,1189,1739,1336
DSC_6306.jpg,4288,2848,codierte_Marken,1611,1033,1761,1224
DSC_6306.jpg,4288,2848,codierte_Marken,1879,995,2014,1149
DSC_6306.jpg,4288,2848,codierte_Marken,104,152,198,227
DSC_6306.jpg,4288,2848,codierte_Marken,276,74,379,149
DSC_6306.jpg,4288,2848,codierte_Marken,620,124,723,217
DSC_6306.jpg,4288,2848,codierte_Marken,511,67,632,145
DSC_6306.jpg,4288,2848,codierte_Marken,429,11,536,86
DSC_6306.jpg,4288,2848,codierte_Marken_2,1961,1139,2039,1292
DSC_6306.jpg,4288,2848,uncodierte_Marken,4023,130,4082,186
DSC_6306.jpg,4288,2848,uncodierte_Marken,3807,5,3861,61
DSC_6307.jpg,4288,2848,codierte_Marken,2704,649,2782,714
DSC_6307.jpg,4288,2848,codierte_Marken,2867,436,2936,524
DSC_6307.jpg,4288,2848,codierte_Marken,3286,502,3361,580
DSC_6307.jpg,4288,2848,codierte_Marken,3129,536,3223,605
DSC_6307.jpg,4288,2848,codierte_Marken,2917,502,3014,567
DSC_6307.jpg,4288,2848,codierte_Marken,2854,602,2961,695
DSC_6307.jpg,4288,2848,codierte_Marken,2973,555,3082,645
DSC_6307.jpg,4288,2848,codierte_Marken,3057,630,3164,695
DSC_6307.jpg,4288,2848,codierte_Marken,3136,714,3242,786
DSC_6307.jpg,4288,2848,codierte_Marken,611,1130,729,1208
DSC_6307.jpg,4288,2848,codierte_Marken,1576,1320,1667,1411
DSC_6307.jpg,4288,2848,codierte_Marken,3939,1742,4114,1902
DSC_6307.jpg,4288,2848,codierte_Marken,3917,1849,4054,2024
DSC_6307.jpg,4288,2848,codierte_Marken,4095,1924,4223,2045
DSC_6307.jpg,4288,2848,uncodierte_Marken,1489,1336,1579,1442
DSC_6307.jpg,4288,2848,uncodierte_Marken,551,1161,604,1224
DSC_6307.jpg,4288,2848,uncodierte_Marken,676,1089,723,1152
DSC_6307.jpg,4288,2848,uncodierte_Marken,4214,1736,4288,1888
DSC_6308.jpg,4288,2848,codierte_Marken,3036,1599,3148,1686
DSC_6308.jpg,4288,2848,codierte_Marken,2086,1345,2179,1411
DSC_6308.jpg,4288,2848,codierte_Marken,939,114,1017,189
DSC_6308.jpg,4288,2848,codierte_Marken,1007,92,1086,161
DSC_6308.jpg,4288,2848,codierte_Marken,911,55,995,117
DSC_6308.jpg,4288,2848,codierte_Marken,529,92,601,161
DSC_6308.jpg,4288,2848,codierte_Marken,470,105,536,174
DSC_6308.jpg,4288,2848,codierte_Marken,511,33,576,95
DSC_6308.jpg,4288,2848,codierte_Marken,142,83,220,155
DSC_6308.jpg,4288,2848,codierte_Marken,211,86,298,127
DSC_6308.jpg,4288,2848,codierte_Marken,189,20,251,74
DSC_6308.jpg,4288,2848,uncodierte_Marken,2951,1614,3042,1686
DSC_6308.jpg,4288,2848,uncodierte_Marken,2029,1324,2086,1433
DSC_6308.jpg,4288,2848,uncodierte_Marken,2135,1315,2188,1362
DSC_6309.jpg,4288,2848,codierte_Marken,426,411,498,477
DSC_6309.jpg,4288,2848,codierte_Marken,232,674,326,755
DSC_6309.jpg,4288,2848,codierte_Marken,439,1777,492,1855
DSC_6309.jpg,4288,2848,codierte_Marken,198,2155,257,2220
DSC_6309.jpg,4288,2848,codierte_Marken,1,2006,57,2052
DSC_6309.jpg,4288,2848,codierte_Marken,1814,1852,1870,1911
DSC_6309.jpg,4288,2848,codierte_Marken,3301,2495,3404,2586
DSC_6309.jpg,4288,2848,codierte_Marken,3311,2586,3401,2667
DSC_6309.jpg,4288,2848,codierte_Marken,3426,2574,3492,2642
DSC_6309.jpg,4288,2848,codierte_Marken,3239,2533,3304,2636
DSC_6309.jpg,4288,2848,codierte_Marken,3089,2120,3145,2177
DSC_6309.jpg,4288,2848,codierte_Marken,3079,2042,3148,2114
DSC_6309.jpg,4288,2848,codierte_Marken,2992,2095,3051,2167
DSC_6309.jpg,4288,2848,codierte_Marken,2929,1780,2998,1852
DSC_6309.jpg,4288,2848,codierte_Marken,2989,1717,3048,1774
DSC_6309.jpg,4288,2848,codierte_Marken,3014,1767,3061,1814
DSC_6309.jpg,4288,2848,codierte_Marken,2914,1708,2964,1755
DSC_6309.jpg,4288,2848,codierte_Marken,2492,689,2636,827
DSC_6309.jpg,4288,2848,codierte_Marken,2676,505,2776,658
DSC_6309.jpg,4288,2848,codierte_Marken,2470,470,2604,620
DSC_6309.jpg,4288,2848,codierte_Marken,567,2492,636,2549
DSC_6309.jpg,4288,2848,codierte_Marken,654,2114,714,2164
DSC_6309.jpg,4288,2848,uncodierte_Marken,1926,486,2020,564
DSC_6309.jpg,4288,2848,uncodierte_Marken,2351,336,2423,417
DSC_6309.jpg,4288,2848,uncodierte_Marken,2270,999,2336,1080
DSC_6309.jpg,4288,2848,uncodierte_Marken,2151,1530,2236,1614
DSC_6309.jpg,4288,2848,uncodierte_Marken,2173,2139,2251,2220
DSC_6309.jpg,4288,2848,uncodierte_Marken,1932,2214,1989,2292
DSC_6309.jpg,4288,2848,uncodierte_Marken,1914,1789,1964,1849
DSC_6309.jpg,4288,2848,uncodierte_Marken,1907,842,1989,917
DSC_6309.jpg,4288,2848,uncodierte_Marken,1864,1033,1954,1120
DSC_6309.jpg,4288,2848,uncodierte_Marken,2492,2389,2551,2477
DSC_6309.jpg,4288,2848,uncodierte_Marken,2376,727,2442,824
DSC_6309.jpg,4288,2848,uncodierte_Marken,2926,586,3020,683
DSC_6309.jpg,4288,2848,uncodierte_Marken,2832,58,2879,111
DSC_6309.jpg,4288,2848,uncodierte_Marken,3879,1064,3929,1124
DSC_6309.jpg,4288,2848,uncodierte_Marken,3707,1330,3773,1389
DSC_6309.jpg,4288,2848,uncodierte_Marken,3704,1533,3739,1580
DSC_6309.jpg,4288,2848,uncodierte_Marken,3967,1664,4026,1733
DSC_6309.jpg,4288,2848,uncodierte_Marken,4007,1324,4073,1395
DSC_6309.jpg,4288,2848,uncodierte_Marken,3814,1552,3864,1602
DSC_6309.jpg,4288,2848,uncodierte_Marken,4126,1567,4179,1639
DSC_6309.jpg,4288,2848,uncodierte_Marken,4061,755,4123,820
DSC_6309.jpg,4288,2848,uncodierte_Marken,3767,705,3823,780
DSC_6309.jpg,4288,2848,uncodierte_Marken,3761,349,3811,402
DSC_6309.jpg,4288,2848,uncodierte_Marken,3701,242,3745,283
DSC_6309.jpg,4288,2848,uncodierte_Marken,3973,261,4032,333
DSC_6309.jpg,4288,2848,uncodierte_Marken,4117,67,4173,127
DSC_6309.jpg,4288,2848,uncodierte_Marken,4182,5,4273,61
DSC_6309.jpg,4288,2848,uncodierte_Marken,3789,486,3842,536
DSC_6309.jpg,4288,2848,uncodierte_Marken,264,327,304,370
DSC_6309.jpg,4288,2848,uncodierte_Marken,207,1058,257,1114
DSC_6309.jpg,4288,2848,uncodierte_Marken,20,1030,76,1086
DSC_6309.jpg,4288,2848,uncodierte_Marken,2092,1430,2151,1492
DSC_6310.jpg,4288,2848,codierte_Marken,1561,505,1642,589
DSC_6310.jpg,4288,2848,codierte_Marken,2051,1127,2167,1202
DSC_6310.jpg,4288,2848,codierte_Marken,2051,1030,2164,1133
DSC_6310.jpg,4288,2848,codierte_Marken,2195,1086,2273,1180
DSC_6310.jpg,4288,2848,codierte_Marken,1545,427,1642,530
DSC_6310.jpg,4288,2848,codierte_Marken,1226,95,1289,158
DSC_6310.jpg,4288,2848,codierte_Marken,10,1795,145,1923
DSC_6310.jpg,4288,2848,codierte_Marken,86,1889,207,1995
DSC_6310.jpg,4288,2848,codierte_Marken,1673,467,1729,564
DSC_6310.jpg,4288,2848,codierte_Marken,1192,20,1273,89
DSC_6310.jpg,4288,2848,codierte_Marken,1126,92,1201,170
DSC_6310.jpg,4288,2848,codierte_Marken,2164,933,2276,1045
DSC_6310.jpg,4288,2848,codierte_Marken,1473,480,1532,595
DSC_6310.jpg,4288,2848,codierte_Marken_2,1979,1064,2039,1186
DSC_6310.jpg,4288,2848,codierte_Marken_2,157,1730,236,1895
DSC_6312.jpg,4288,2848,codierte_Marken,2276,939,2417,1074
DSC_6312.jpg,4288,2848,codierte_Marken,2307,1058,2445,1189
DSC_6312.jpg,4288,2848,codierte_Marken,2111,889,2204,999
DSC_6312.jpg,4288,2848,codierte_Marken,2139,1042,2257,1208
DSC_6312.jpg,4288,2848,codierte_Marken,4107,45,4229,177
DSC_6312.jpg,4288,2848,codierte_Marken,4019,1,4076,124
DSC_6312.jpg,4288,2848,codierte_Marken_2,4145,1,4251,61
DSC_6313.jpg,4288,2848,codierte_Marken,217,1449,304,1520
DSC_6313.jpg,4288,2848,codierte_Marken,370,1336,451,1402
DSC_6313.jpg,4288,2848,codierte_Marken,264,2064,404,2183
DSC_6313.jpg,4288,2848,codierte_Marken,2211,1427,2289,1505
DSC_6313.jpg,4288,2848,codierte_Marken,2148,1308,2220,1392
DSC_6313.jpg,4288,2848,codierte_Marken,2289,1317,2379,1402
DSC_6313.jpg,4288,2848,codierte_Marken,2326,1395,2398,1492
